Date,Close,Country,Ticker,Close,Close,Close,Close,Close
,^GSPC,,,^GDAXI,000001.SS,^FTSE,^GSPTSE,^N225
2022-07-11,,China,000001.SS,,3313.580078125,,,
2022-07-12,,China,000001.SS,,3281.469970703125,,,
2022-07-13,,China,000001.SS,,3284.2900390625,,,
2022-07-14,,China,000001.SS,,3281.739990234375,,,
2022-07-15,,China,000001.SS,,3228.06005859375,,,
2022-07-18,,China,000001.SS,,3278.10009765625,,,
2022-07-19,,China,000001.SS,,3279.429931640625,,,
2022-07-20,,China,000001.SS,,3304.719970703125,,,
2022-07-21,,China,000001.SS,,3272.0,,,
2022-07-22,,China,000001.SS,,3269.969970703125,,,
2022-07-25,,China,000001.SS,,3250.389892578125,,,
2022-07-26,,China,000001.SS,,3277.43994140625,,,
2022-07-27,,China,000001.SS,,3275.760009765625,,,
2022-07-28,,China,000001.SS,,3282.580078125,,,
2022-07-29,,China,000001.SS,,3253.239990234375,,,
2022-08-01,,China,000001.SS,,3259.9599609375,,,
2022-08-02,,China,000001.SS,,3186.27001953125,,,
2022-08-03,,China,000001.SS,,3163.669921875,,,
2022-08-04,,China,000001.SS,,3189.0400390625,,,
2022-08-05,,China,000001.SS,,3227.030029296875,,,
2022-08-08,,China,000001.SS,,3236.929931640625,,,
2022-08-09,,China,000001.SS,,3247.429931640625,,,
2022-08-10,,China,000001.SS,,3230.02001953125,,,
2022-08-11,,China,000001.SS,,3281.669921875,,,
2022-08-12,,China,000001.SS,,3276.889892578125,,,
2022-08-15,,China,000001.SS,,3276.090087890625,,,
2022-08-16,,China,000001.SS,,3277.8798828125,,,
2022-08-17,,China,000001.SS,,3292.530029296875,,,
2022-08-18,,China,000001.SS,,3277.5400390625,,,
2022-08-19,,China,000001.SS,,3258.080078125,,,
2022-08-22,,China,000001.SS,,3277.7900390625,,,
2022-08-23,,China,000001.SS,,3276.219970703125,,,
2022-08-24,,China,000001.SS,,3215.199951171875,,,
2022-08-25,,China,000001.SS,,3246.25,,,
2022-08-26,,China,000001.SS,,3236.219970703125,,,
2022-08-29,,China,000001.SS,,3240.72998046875,,,
2022-08-30,,China,000001.SS,,3227.219970703125,,,
2022-08-31,,China,000001.SS,,3202.139892578125,,,
2022-09-01,,China,000001.SS,,3184.97998046875,,,
2022-09-02,,China,000001.SS,,3186.47998046875,,,
2022-09-05,,China,000001.SS,,3199.912109375,,,
2022-09-06,,China,000001.SS,,3243.449951171875,,,
2022-09-07,,China,000001.SS,,3246.2900390625,,,
2022-09-08,,China,000001.SS,,3235.590087890625,,,
2022-09-09,,China,000001.SS,,3262.050048828125,,,
2022-09-13,,China,000001.SS,,3263.800048828125,,,
2022-09-14,,China,000001.SS,,3237.5400390625,,,
2022-09-15,,China,000001.SS,,3199.919921875,,,
2022-09-16,,China,000001.SS,,3126.39990234375,,,
2022-09-19,,China,000001.SS,,3115.60009765625,,,
2022-09-20,,China,000001.SS,,3122.409912109375,,,
2022-09-21,,China,000001.SS,,3117.179931640625,,,
2022-09-22,,China,000001.SS,,3108.909912109375,,,
2022-09-23,,China,000001.SS,,3088.3701171875,,,
2022-09-26,,China,000001.SS,,3051.22998046875,,,
2022-09-27,,China,000001.SS,,3093.860107421875,,,
2022-09-28,,China,000001.SS,,3045.070068359375,,,
2022-09-29,,China,000001.SS,,3041.199951171875,,,
2022-09-30,,China,000001.SS,,3024.389892578125,,,
2022-10-10,,China,000001.SS,,2974.14990234375,,,
2022-10-11,,China,000001.SS,,2979.7900390625,,,
2022-10-12,,China,000001.SS,,3025.510009765625,,,
2022-10-13,,China,000001.SS,,3016.360107421875,,,
2022-10-14,,China,000001.SS,,3071.989990234375,,,
2022-10-17,,China,000001.SS,,3084.93994140625,,,
2022-10-18,,China,000001.SS,,3080.9599609375,,,
2022-10-19,,China,000001.SS,,3044.3798828125,,,
2022-10-20,,China,000001.SS,,3035.050048828125,,,
2022-10-21,,China,000001.SS,,3038.929931640625,,,
2022-10-24,,China,000001.SS,,2977.56005859375,,,
2022-10-25,,China,000001.SS,,2976.280029296875,,,
2022-10-26,,China,000001.SS,,2999.5,,,
2022-10-27,,China,000001.SS,,2982.89990234375,,,
2022-10-28,,China,000001.SS,,2915.929931640625,,,
2022-10-31,,China,000001.SS,,2893.47998046875,,,
2022-11-01,,China,000001.SS,,2969.199951171875,,,
2022-11-02,,China,000001.SS,,3003.3701171875,,,
2022-11-03,,China,000001.SS,,2997.81005859375,,,
2022-11-04,,China,000001.SS,,3070.800048828125,,,
2022-11-07,,China,000001.SS,,3077.820068359375,,,
2022-11-08,,China,000001.SS,,3064.489990234375,,,
2022-11-09,,China,000001.SS,,3048.169921875,,,
2022-11-10,,China,000001.SS,,3036.1298828125,,,
2022-11-11,,China,000001.SS,,3087.2900390625,,,
2022-11-14,,China,000001.SS,,3083.39990234375,,,
2022-11-15,,China,000001.SS,,3134.080078125,,,
2022-11-16,,China,000001.SS,,3119.97998046875,,,
2022-11-17,,China,000001.SS,,3115.429931640625,,,
2022-11-18,,China,000001.SS,,3097.239990234375,,,
2022-11-21,,China,000001.SS,,3085.0439453125,,,
2022-11-22,,China,000001.SS,,3088.943115234375,,,
2022-11-23,,China,000001.SS,,3096.906982421875,,,
2022-11-24,,China,000001.SS,,3089.31005859375,,,
2022-11-25,,China,000001.SS,,3101.68994140625,,,
2022-11-28,,China,000001.SS,,3078.550048828125,,,
2022-11-29,,China,000001.SS,,3149.75,,,
2022-11-30,,China,000001.SS,,3151.340087890625,,,
2022-12-01,,China,000001.SS,,3165.469970703125,,,
2022-12-02,,China,000001.SS,,3156.139892578125,,,
2022-12-05,,China,000001.SS,,3211.81005859375,,,
2022-12-06,,China,000001.SS,,3212.530029296875,,,
2022-12-07,,China,000001.SS,,3199.6201171875,,,
2022-12-08,,China,000001.SS,,3197.35009765625,,,
2022-12-09,,China,000001.SS,,3206.949951171875,,,
2022-12-12,,China,000001.SS,,3179.0400390625,,,
2022-12-13,,China,000001.SS,,3176.330078125,,,
2022-12-14,,China,000001.SS,,3176.530029296875,,,
2022-12-15,,China,000001.SS,,3168.64990234375,,,
2022-12-16,,China,000001.SS,,3167.85791015625,,,
2022-12-19,,China,000001.SS,,3107.1201171875,,,
2022-12-20,,China,000001.SS,,3073.77001953125,,,
2022-12-21,,China,000001.SS,,3068.409912109375,,,
2022-12-22,,China,000001.SS,,3054.429931640625,,,
2022-12-23,,China,000001.SS,,3045.865966796875,,,
2022-12-26,,China,000001.SS,,3065.56298828125,,,
2022-12-27,,China,000001.SS,,3095.570068359375,,,
2022-12-28,,China,000001.SS,,3087.39990234375,,,
2022-12-29,,China,000001.SS,,3073.699951171875,,,
2022-12-30,,China,000001.SS,,3089.260009765625,,,
2023-01-03,,China,000001.SS,,3116.510009765625,,,
2023-01-04,,China,000001.SS,,3123.52001953125,,,
2023-01-05,,China,000001.SS,,3155.219970703125,,,
2023-01-06,,China,000001.SS,,3157.639892578125,,,
2023-01-09,,China,000001.SS,,3176.080078125,,,
2023-01-10,,China,000001.SS,,3169.510009765625,,,
2023-01-11,,China,000001.SS,,3161.840087890625,,,
2023-01-12,,China,000001.SS,,3163.449951171875,,,
2023-01-13,,China,000001.SS,,3195.31005859375,,,
2023-01-16,,China,000001.SS,,3227.592041015625,,,
2023-01-17,,China,000001.SS,,3224.239990234375,,,
2023-01-18,,China,000001.SS,,3224.409912109375,,,
2023-01-19,,China,000001.SS,,3240.280029296875,,,
2023-01-20,,China,000001.SS,,3264.81005859375,,,
2023-01-30,,China,000001.SS,,3269.320068359375,,,
2023-01-31,,China,000001.SS,,3255.669921875,,,
2023-02-01,,China,000001.SS,,3284.919921875,,,
2023-02-02,,China,000001.SS,,3285.669921875,,,
2023-02-03,,China,000001.SS,,3263.409912109375,,,
2023-02-06,,China,000001.SS,,3238.699951171875,,,
2023-02-07,,China,000001.SS,,3248.090087890625,,,
2023-02-08,,China,000001.SS,,3232.110107421875,,,
2023-02-09,,China,000001.SS,,3270.3798828125,,,
2023-02-10,,China,000001.SS,,3260.669921875,,,
2023-02-13,,China,000001.SS,,3284.159912109375,,,
2023-02-14,,China,000001.SS,,3293.280029296875,,,
2023-02-15,,China,000001.SS,,3280.489990234375,,,
2023-02-16,,China,000001.SS,,3249.030029296875,,,
2023-02-17,,China,000001.SS,,3224.02001953125,,,
2023-02-20,,China,000001.SS,,3290.340087890625,,,
2023-02-21,,China,000001.SS,,3306.52001953125,,,
2023-02-22,,China,000001.SS,,3291.14990234375,,,
2023-02-23,,China,000001.SS,,3287.47998046875,,,
2023-02-24,,China,000001.SS,,3267.159912109375,,,
2023-02-27,,China,000001.SS,,3258.030029296875,,,
2023-02-28,,China,000001.SS,,3279.610107421875,,,
2023-03-01,,China,000001.SS,,3312.35009765625,,,
2023-03-02,,China,000001.SS,,3310.64990234375,,,
2023-03-03,,China,000001.SS,,3328.389892578125,,,
2023-03-06,,China,000001.SS,,3322.030029296875,,,
2023-03-07,,China,000001.SS,,3285.10009765625,,,
2023-03-08,,China,000001.SS,,3283.25,,,
2023-03-09,,China,000001.SS,,3276.090087890625,,,
2023-03-10,,China,000001.SS,,3230.080078125,,,
2023-03-13,,China,000001.SS,,3268.699951171875,,,
2023-03-14,,China,000001.SS,,3245.31005859375,,,
2023-03-15,,China,000001.SS,,3263.31005859375,,,
2023-03-16,,China,000001.SS,,3226.889892578125,,,
2023-03-17,,China,000001.SS,,3250.550048828125,,,
2023-03-20,,China,000001.SS,,3234.909912109375,,,
2023-03-21,,China,000001.SS,,3255.64990234375,,,
2023-03-22,,China,000001.SS,,3265.75,,,
2023-03-23,,China,000001.SS,,3286.64990234375,,,
2023-03-24,,China,000001.SS,,3265.64990234375,,,
2023-03-27,,China,000001.SS,,3251.39990234375,,,
2023-03-28,,China,000001.SS,,3245.3798828125,,,
2023-03-29,,China,000001.SS,,3240.06005859375,,,
2023-03-30,,China,000001.SS,,3261.25,,,
2023-03-31,,China,000001.SS,,3272.860107421875,,,
2023-04-03,,China,000001.SS,,3296.39990234375,,,
2023-04-04,,China,000001.SS,,3312.56005859375,,,
2023-04-06,,China,000001.SS,,3312.6298828125,,,
2023-04-07,,China,000001.SS,,3327.64990234375,,,
2023-04-10,,China,000001.SS,,3315.360107421875,,,
2023-04-11,,China,000001.SS,,3313.570068359375,,,
2023-04-12,,China,000001.SS,,3327.179931640625,,,
2023-04-13,,China,000001.SS,,3318.360107421875,,,
2023-04-14,,China,000001.SS,,3338.14990234375,,,
2023-04-17,,China,000001.SS,,3385.610107421875,,,
2023-04-18,,China,000001.SS,,3393.330078125,,,
2023-04-19,,China,000001.SS,,3370.1298828125,,,
2023-04-20,,China,000001.SS,,3367.030029296875,,,
2023-04-21,,China,000001.SS,,3301.260009765625,,,
2023-04-24,,China,000001.SS,,3275.409912109375,,,
2023-04-25,,China,000001.SS,,3264.8701171875,,,
2023-04-26,,China,000001.SS,,3264.10009765625,,,
2023-04-27,,China,000001.SS,,3285.8798828125,,,
2023-04-28,,China,000001.SS,,3323.27001953125,,,
2023-05-04,,China,000001.SS,,3350.4599609375,,,
2023-05-05,,China,000001.SS,,3334.5,,,
2023-05-08,,China,000001.SS,,3395.0,,,
2023-05-09,,China,000001.SS,,3357.669921875,,,
2023-05-10,,China,000001.SS,,3319.14990234375,,,
2023-05-11,,China,000001.SS,,3309.550048828125,,,
2023-05-12,,China,000001.SS,,3272.360107421875,,,
2023-05-15,,China,000001.SS,,3310.739990234375,,,
2023-05-16,,China,000001.SS,,3290.989990234375,,,
2023-05-17,,China,000001.SS,,3284.22998046875,,,
2023-05-18,,China,000001.SS,,3297.320068359375,,,
2023-05-19,,China,000001.SS,,3283.5400390625,,,
2023-05-22,,China,000001.SS,,3296.469970703125,,,
2023-05-23,,China,000001.SS,,3246.239990234375,,,
2023-05-24,,China,000001.SS,,3204.75,,,
2023-05-25,,China,000001.SS,,3201.260009765625,,,
2023-05-26,,China,000001.SS,,3212.5,,,
2023-05-29,,China,000001.SS,,3221.449951171875,,,
2023-05-30,,China,000001.SS,,3224.2099609375,,,
2023-05-31,,China,000001.SS,,3204.56005859375,,,
2023-06-01,,China,000001.SS,,3204.6298828125,,,
2023-06-02,,China,000001.SS,,3230.070068359375,,,
2023-06-05,,China,000001.SS,,3232.43994140625,,,
2023-06-06,,China,000001.SS,,3195.340087890625,,,
2023-06-07,,China,000001.SS,,3197.760009765625,,,
2023-06-08,,China,000001.SS,,3213.590087890625,,,
2023-06-09,,China,000001.SS,,3231.409912109375,,,
2023-06-12,,China,000001.SS,,3228.830078125,,,
2023-06-13,,China,000001.SS,,3233.669921875,,,
2023-06-14,,China,000001.SS,,3228.989990234375,,,
2023-06-15,,China,000001.SS,,3252.97998046875,,,
2023-06-16,,China,000001.SS,,3273.330078125,,,
2023-06-19,,China,000001.SS,,3255.81005859375,,,
2023-06-20,,China,000001.SS,,3240.360107421875,,,
2023-06-21,,China,000001.SS,,3197.89990234375,,,
2023-06-26,,China,000001.SS,,3150.6201171875,,,
2023-06-27,,China,000001.SS,,3189.43994140625,,,
2023-06-28,,China,000001.SS,,3189.3798828125,,,
2023-06-29,,China,000001.SS,,3182.3798828125,,,
2023-06-30,,China,000001.SS,,3202.06005859375,,,
2023-07-03,,China,000001.SS,,3243.97998046875,,,
2023-07-04,,China,000001.SS,,3245.35009765625,,,
2023-07-05,,China,000001.SS,,3222.949951171875,,,
2023-07-06,,China,000001.SS,,3205.570068359375,,,
2023-07-07,,China,000001.SS,,3196.610107421875,,,
2023-07-10,,China,000001.SS,,3203.699951171875,,,
2023-07-11,,China,000001.SS,,3221.3701171875,,,
2023-07-12,,China,000001.SS,,3196.1298828125,,,
2023-07-13,,China,000001.SS,,3236.47998046875,,,
2023-07-14,,China,000001.SS,,3237.699951171875,,,
2023-07-17,,China,000001.SS,,3209.6298828125,,,
2023-07-18,,China,000001.SS,,3197.820068359375,,,
2023-07-19,,China,000001.SS,,3198.840087890625,,,
2023-07-20,,China,000001.SS,,3169.52001953125,,,
2023-07-21,,China,000001.SS,,3167.75,,,
2023-07-24,,China,000001.SS,,3164.159912109375,,,
2023-07-25,,China,000001.SS,,3231.52001953125,,,
2023-07-26,,China,000001.SS,,3223.030029296875,,,
2023-07-27,,China,000001.SS,,3216.669921875,,,
2023-07-28,,China,000001.SS,,3275.929931640625,,,
2023-07-31,,China,000001.SS,,3291.0400390625,,,
2023-08-01,,China,000001.SS,,3290.948974609375,,,
2023-08-02,,China,000001.SS,,3261.68994140625,,,
2023-08-03,,China,000001.SS,,3280.462890625,,,
2023-08-04,,China,000001.SS,,3288.083984375,,,
2023-08-07,,China,000001.SS,,3268.8310546875,,,
2023-08-08,,China,000001.SS,,3260.6201171875,,,
2023-08-09,,China,000001.SS,,3244.489990234375,,,
2023-08-10,,China,000001.SS,,3254.56005859375,,,
2023-08-11,,China,000001.SS,,3189.25,,,
2023-08-14,,China,000001.SS,,3178.429931640625,,,
2023-08-15,,China,000001.SS,,3176.179931640625,,,
2023-08-16,,China,000001.SS,,3150.1298828125,,,
2023-08-17,,China,000001.SS,,3163.739990234375,,,
2023-08-18,,China,000001.SS,,3131.949951171875,,,
2023-08-21,,China,000001.SS,,3092.97998046875,,,
2023-08-22,,China,000001.SS,,3120.330078125,,,
2023-08-23,,China,000001.SS,,3078.39990234375,,,
2023-08-24,,China,000001.SS,,3082.239990234375,,,
2023-08-25,,China,000001.SS,,3064.070068359375,,,
2023-08-28,,China,000001.SS,,3098.639892578125,,,
2023-08-29,,China,000001.SS,,3135.889892578125,,,
2023-08-30,,China,000001.SS,,3137.139892578125,,,
2023-08-31,,China,000001.SS,,3119.8798828125,,,
2023-09-01,,China,000001.SS,,3133.25,,,
2023-09-04,,China,000001.SS,,3177.06005859375,,,
2023-09-05,,China,000001.SS,,3154.3701171875,,,
2023-09-06,,China,000001.SS,,3158.080078125,,,
2023-09-07,,China,000001.SS,,3122.35009765625,,,
2023-09-08,,China,000001.SS,,3116.719970703125,,,
2023-09-11,,China,000001.SS,,3142.780029296875,,,
2023-09-12,,China,000001.SS,,3137.06005859375,,,
2023-09-13,,China,000001.SS,,3123.070068359375,,,
2023-09-14,,China,000001.SS,,3126.550048828125,,,
2023-09-15,,China,000001.SS,,3117.739990234375,,,
2023-09-18,,China,000001.SS,,3125.929931640625,,,
2023-09-19,,China,000001.SS,,3124.9599609375,,,
2023-09-20,,China,000001.SS,,3108.568115234375,,,
2023-09-21,,China,000001.SS,,3084.700927734375,,,
2023-09-22,,China,000001.SS,,3132.431884765625,,,
2023-09-25,,China,000001.SS,,3115.60693359375,,,
2023-09-26,,China,000001.SS,,3102.27294921875,,,
2023-09-27,,China,000001.SS,,3107.31591796875,,,
2023-09-28,,China,000001.SS,,3110.47509765625,,,
2023-10-09,,China,000001.SS,,3096.922119140625,,,
2023-10-10,,China,000001.SS,,3075.239990234375,,,
2023-10-11,,China,000001.SS,,3078.9560546875,,,
2023-10-12,,China,000001.SS,,3107.90087890625,,,
2023-10-13,,China,000001.SS,,3088.10009765625,,,
2023-10-16,,China,000001.SS,,3073.81298828125,,,
2023-10-17,,China,000001.SS,,3083.5,,,
2023-10-18,,China,000001.SS,,3058.7099609375,,,
2023-10-19,,China,000001.SS,,3005.39306640625,,,
2023-10-20,,China,000001.SS,,2983.06005859375,,,
2023-10-23,,China,000001.SS,,2939.291015625,,,
2023-10-24,,China,000001.SS,,2962.243896484375,,,
2023-10-25,,China,000001.SS,,2974.114013671875,,,
2023-10-26,,China,000001.SS,,2988.299072265625,,,
2023-10-27,,China,000001.SS,,3017.783935546875,,,
2023-10-30,,China,000001.SS,,3021.552978515625,,,
2023-10-31,,China,000001.SS,,3018.77099609375,,,
2023-11-01,,China,000001.SS,,3023.076904296875,,,
2023-11-02,,China,000001.SS,,3009.406005859375,,,
2023-11-03,,China,000001.SS,,3030.798095703125,,,
2023-11-06,,China,000001.SS,,3058.410888671875,,,
2023-11-07,,China,000001.SS,,3057.27001953125,,,
2023-11-08,,China,000001.SS,,3052.373046875,,,
2023-11-09,,China,000001.SS,,3053.279052734375,,,
2023-11-10,,China,000001.SS,,3038.969970703125,,,
2023-11-13,,China,000001.SS,,3046.532958984375,,,
2023-11-14,,China,000001.SS,,3056.070068359375,,,
2023-11-15,,China,000001.SS,,3072.8349609375,,,
2023-11-16,,China,000001.SS,,3050.926025390625,,,
2023-11-17,,China,000001.SS,,3054.3701171875,,,
2023-11-20,,China,000001.SS,,3068.319091796875,,,
2023-11-21,,China,000001.SS,,3067.93310546875,,,
2023-11-22,,China,000001.SS,,3043.611083984375,,,
2023-11-23,,China,000001.SS,,3061.85595703125,,,
2023-11-24,,China,000001.SS,,3040.971923828125,,,
2023-11-27,,China,000001.SS,,3031.699951171875,,,
2023-11-28,,China,000001.SS,,3038.550048828125,,,
2023-11-29,,China,000001.SS,,3021.68701171875,,,
2023-11-30,,China,000001.SS,,3029.673095703125,,,
2023-12-01,,China,000001.SS,,3031.635986328125,,,
2023-12-04,,China,000001.SS,,3022.9140625,,,
2023-12-05,,China,000001.SS,,2972.2958984375,,,
2023-12-06,,China,000001.SS,,2968.93310546875,,,
2023-12-07,,China,000001.SS,,2966.2060546875,,,
2023-12-08,,China,000001.SS,,2969.55908203125,,,
2023-12-11,,China,000001.SS,,2991.43896484375,,,
2023-12-12,,China,000001.SS,,3003.43798828125,,,
2023-12-13,,China,000001.SS,,2968.760986328125,,,
2023-12-14,,China,000001.SS,,2958.986083984375,,,
2023-12-15,,China,000001.SS,,2942.556884765625,,,
2023-12-18,,China,000001.SS,,2930.800048828125,,,
2023-12-19,,China,000001.SS,,2932.39111328125,,,
2023-12-20,,China,000001.SS,,2902.110107421875,,,
2023-12-21,,China,000001.SS,,2918.715087890625,,,
2023-12-22,,China,000001.SS,,2914.77490234375,,,
2023-12-25,,China,000001.SS,,2918.81298828125,,,
2023-12-26,,China,000001.SS,,2898.8798828125,,,
2023-12-27,,China,000001.SS,,2914.614013671875,,,
2023-12-28,,China,000001.SS,,2954.7041015625,,,
2023-12-29,,China,000001.SS,,2974.93505859375,,,
2024-01-02,,China,000001.SS,,2962.27587890625,,,
2024-01-03,,China,000001.SS,,2967.2470703125,,,
2024-01-04,,China,000001.SS,,2954.34912109375,,,
2024-01-05,,China,000001.SS,,2929.179931640625,,,
2024-01-08,,China,000001.SS,,2887.5380859375,,,
2024-01-09,,China,000001.SS,,2893.25,,,
2024-01-10,,China,000001.SS,,2877.701904296875,,,
2024-01-11,,China,000001.SS,,2886.64990234375,,,
2024-01-12,,China,000001.SS,,2881.97705078125,,,
2024-01-15,,China,000001.SS,,2886.2900390625,,,
2024-01-16,,China,000001.SS,,2893.989013671875,,,
2024-01-17,,China,000001.SS,,2833.614990234375,,,
2024-01-18,,China,000001.SS,,2845.780029296875,,,
2024-01-19,,China,000001.SS,,2832.279052734375,,,
2024-01-22,,China,000001.SS,,2756.340087890625,,,
2024-01-23,,China,000001.SS,,2770.97607421875,,,
2024-01-24,,China,000001.SS,,2820.77197265625,,,
2024-01-25,,China,000001.SS,,2906.10888671875,,,
2024-01-26,,China,000001.SS,,2910.222900390625,,,
2024-01-29,,China,000001.SS,,2883.360107421875,,,
2024-01-30,,China,000001.SS,,2830.527099609375,,,
2024-01-31,,China,000001.SS,,2788.548095703125,,,
2024-02-01,,China,000001.SS,,2770.739990234375,,,
2024-02-02,,China,000001.SS,,2730.152099609375,,,
2024-02-05,,China,000001.SS,,2702.18505859375,,,
2024-02-06,,China,000001.SS,,2789.486083984375,,,
2024-02-07,,China,000001.SS,,2829.696044921875,,,
2024-02-08,,China,000001.SS,,2865.903076171875,,,
2024-02-19,,China,000001.SS,,2910.5439453125,,,
2024-02-20,,China,000001.SS,,2922.72998046875,,,
2024-02-21,,China,000001.SS,,2950.9560546875,,,
2024-02-22,,China,000001.SS,,2988.35791015625,,,
2024-02-23,,China,000001.SS,,3004.881103515625,,,
2024-02-26,,China,000001.SS,,2977.02197265625,,,
2024-02-27,,China,000001.SS,,3015.48095703125,,,
2024-02-28,,China,000001.SS,,2957.85205078125,,,
2024-02-29,,China,000001.SS,,3015.1708984375,,,
2024-03-01,,China,000001.SS,,3027.02001953125,,,
2024-03-04,,China,000001.SS,,3039.305908203125,,,
2024-03-05,,China,000001.SS,,3047.79296875,,,
2024-03-06,,China,000001.SS,,3039.930908203125,,,
2024-03-07,,China,000001.SS,,3027.40087890625,,,
2024-03-08,,China,000001.SS,,3046.01904296875,,,
2024-03-11,,China,000001.SS,,3068.455078125,,,
2024-03-12,,China,000001.SS,,3055.93505859375,,,
2024-03-13,,China,000001.SS,,3043.8349609375,,,
2024-03-14,,China,000001.SS,,3038.23388671875,,,
2024-03-15,,China,000001.SS,,3054.635986328125,,,
2024-03-18,,China,000001.SS,,3084.926025390625,,,
2024-03-19,,China,000001.SS,,3062.756103515625,,,
2024-03-20,,China,000001.SS,,3079.68603515625,,,
2024-03-21,,China,000001.SS,,3077.113037109375,,,
2024-03-22,,China,000001.SS,,3048.033935546875,,,
2024-03-25,,China,000001.SS,,3026.305908203125,,,
2024-03-26,,China,000001.SS,,3031.48095703125,,,
2024-03-27,,China,000001.SS,,2993.138916015625,,,
2024-03-28,,China,000001.SS,,3010.6640625,,,
2024-03-29,,China,000001.SS,,3041.1669921875,,,
2024-04-01,,China,000001.SS,,3077.37890625,,,
2024-04-02,,China,000001.SS,,3074.958984375,,,
2024-04-03,,China,000001.SS,,3069.2958984375,,,
2024-04-08,,China,000001.SS,,3047.052978515625,,,
2024-04-09,,China,000001.SS,,3048.537109375,,,
2024-04-10,,China,000001.SS,,3027.3349609375,,,
2024-04-11,,China,000001.SS,,3034.24609375,,,
2024-04-12,,China,000001.SS,,3019.47412109375,,,
2024-04-15,,China,000001.SS,,3057.3779296875,,,
2024-04-16,,China,000001.SS,,3007.068115234375,,,
2024-04-17,,China,000001.SS,,3071.381103515625,,,
2024-04-18,,China,000001.SS,,3074.22509765625,,,
2024-04-19,,China,000001.SS,,3065.260986328125,,,
2024-04-22,,China,000001.SS,,3044.594970703125,,,
2024-04-23,,China,000001.SS,,3021.97802734375,,,
2024-04-24,,China,000001.SS,,3044.822021484375,,,
2024-04-25,,China,000001.SS,,3052.89990234375,,,
2024-04-26,,China,000001.SS,,3088.635986328125,,,
2024-04-29,,China,000001.SS,,3113.04296875,,,
2024-04-30,,China,000001.SS,,3104.824951171875,,,
2024-05-06,,China,000001.SS,,3140.719970703125,,,
2024-05-07,,China,000001.SS,,3147.738037109375,,,
2024-05-08,,China,000001.SS,,3128.47998046875,,,
2024-05-09,,China,000001.SS,,3154.320068359375,,,
2024-05-10,,China,000001.SS,,3154.547119140625,,,
2024-05-13,,China,000001.SS,,3148.02099609375,,,
2024-05-14,,China,000001.SS,,3145.77392578125,,,
2024-05-15,,China,000001.SS,,3119.902099609375,,,
2024-05-16,,China,000001.SS,,3122.40087890625,,,
2024-05-17,,China,000001.SS,,3154.02587890625,,,
2024-05-20,,China,000001.SS,,3171.14501953125,,,
2024-05-21,,China,000001.SS,,3157.966064453125,,,
2024-05-22,,China,000001.SS,,3158.5400390625,,,
2024-05-23,,China,000001.SS,,3116.386962890625,,,
2024-05-24,,China,000001.SS,,3088.87109375,,,
2024-05-27,,China,000001.SS,,3124.04296875,,,
2024-05-28,,China,000001.SS,,3109.572021484375,,,
2024-05-29,,China,000001.SS,,3111.01806640625,,,
2024-05-30,,China,000001.SS,,3091.677978515625,,,
2024-05-31,,China,000001.SS,,3086.81298828125,,,
2024-06-03,,China,000001.SS,,3078.489013671875,,,
2024-06-04,,China,000001.SS,,3091.198974609375,,,
2024-06-05,,China,000001.SS,,3065.403076171875,,,
2024-06-06,,China,000001.SS,,3048.7939453125,,,
2024-06-07,,China,000001.SS,,3051.279052734375,,,
2024-06-11,,China,000001.SS,,3028.044921875,,,
2024-06-12,,China,000001.SS,,3037.468017578125,,,
2024-06-13,,China,000001.SS,,3028.9189453125,,,
2024-06-14,,China,000001.SS,,3032.633056640625,,,
2024-06-17,,China,000001.SS,,3015.89111328125,,,
2024-06-18,,China,000001.SS,,3030.24609375,,,
2024-06-19,,China,000001.SS,,3018.049072265625,,,
2024-06-20,,China,000001.SS,,3005.43701171875,,,
2024-06-21,,China,000001.SS,,2998.137939453125,,,
2024-06-24,,China,000001.SS,,2963.09912109375,,,
2024-06-25,,China,000001.SS,,2949.99609375,,,
2024-06-26,,China,000001.SS,,2972.52490234375,,,
2024-06-27,,China,000001.SS,,2945.85205078125,,,
2024-06-28,,China,000001.SS,,2967.403076171875,,,
2024-07-01,,China,000001.SS,,2994.72998046875,,,
2024-07-02,,China,000001.SS,,2997.010986328125,,,
2024-07-03,,China,000001.SS,,2982.3759765625,,,
2024-07-04,,China,000001.SS,,2957.56689453125,,,
2024-07-05,,China,000001.SS,,2949.93310546875,,,
2024-07-08,,China,000001.SS,,2922.449951171875,,,
2024-07-09,,China,000001.SS,,2959.3720703125,,,
2024-07-10,,China,000001.SS,,2939.364013671875,,,
2024-07-11,,China,000001.SS,,2970.386962890625,,,
2024-07-12,,China,000001.SS,,2971.294921875,,,
2024-07-15,,China,000001.SS,,2974.010986328125,,,
2024-07-16,,China,000001.SS,,2976.303955078125,,,
2024-07-17,,China,000001.SS,,2962.85498046875,,,
2024-07-18,,China,000001.SS,,2977.133056640625,,,
2024-07-19,,China,000001.SS,,2982.30908203125,,,
2024-07-22,,China,000001.SS,,2964.216064453125,,,
2024-07-23,,China,000001.SS,,2915.368896484375,,,
2024-07-24,,China,000001.SS,,2901.951904296875,,,
2024-07-25,,China,000001.SS,,2886.741943359375,,,
2024-07-26,,China,000001.SS,,2890.89697265625,,,
2024-07-29,,China,000001.SS,,2891.844970703125,,,
2024-07-30,,China,000001.SS,,2879.300048828125,,,
